1984	7	7	7.83	22.9	0.01	24.63
1984	7	8	12.16	25.58	0.0	26.72
1984	7	9	14.61	28.79	3.5	19.63
1984	7	10	14.51	26.1	1.6599999999999997	15.91
1984	7	11	13.95	25.33	12.4	12.27
1984	7	12	13.87	20.18	0.20999999999999996	22.14
1984	7	13	13.17	18.54	4.25	17.5
1984	7	14	11.45	18.77	6.52	9.34
1984	7	15	10.69	16.3	10.09	6.76
1984	7	16	10.15	17.51	2.66	14.46
1984	7	17	9.51	16.94	0.29	12.05
1984	7	18	10.3	20.69	1.67	9.63
1984	7	19	11.26	18.82	0.8399999999999999	10.62
1984	7	20	12.22	17.87	0.31	14.39
1984	7	21	10.37	18.12	0.12	9.92
1984	7	22	8.08	18.74	0.01	21.54
1984	7	23	10.14	20.37	0.02	17.78
1984	7	24	8.65	21.19	0.0	17.22
1984	7	25	8.45	20.16	0.07	8.82
1984	7	26	11.97	18.29	1.3	16.2
1984	7	27	11.25	20.08	1.14	11.48
1984	7	28	13.1	19.36	2.32	9.23
1984	7	29	12.76	24.58	0.07	23.08
1984	7	30	14.95	28.2	0.63	19.79
1984	7	31	15.73	27.26	3.5599999999999996	13.73
1984	8	1	12.42	21.85	0.8999999999999999	20.55
1984	8	2	11.82	19.96	3.27	6.84
1984	8	3	13.4	22.78	5.74	16.17
1984	8	4	14.5	22.87	0.9099999999999999	23.01
1984	8	5	12.55	21.35	3.75	12.54
1984	8	6	11.65	18.57	0.65	18.62
1984	8	7	11.28	19.73	0.16	8.46
1984	8	8	10.93	22.3	0.8799999999999999	20.51
1984	8	9	12.05	21.86	0.08	20.59
1984	8	10	10.15	20.84	0.06	17.4
1984	8	11	9.08	19.82	2.38	18.23
1984	8	12	13.59	22.87	0.8	22.01
1984	8	13	12.07	24.06	0.06	19.56
1984	8	14	12.19	23.25	0.29	21.26
1984	8	15	9.69	21.73	0.02	8.1
1984	8	16	11.32	22.3	0.18	17.28
1984	8	17	11.33	22.12	0.0	19.55
1984	8	18	9.39	24.12	0.0	16.46
1984	8	19	13.37	25.28	0.0	19.66
1984	8	20	13.2	25.67	0.0	19.34
1984	8	21	14.07	25.49	0.05	20.91
1984	8	22	14.12	26.23	0.0	19.84
1984	8	23	15.73	27.27	0.34	16.67
1984	8	24	16.04	25.84	0.12	16.42
1984	8	25	14.22	25.04	0.61	15.24
1984	8	26	12.91	23.22	0.41999999999999993	13.5
1984	8	27	10.49	20.98	0.10999999999999999	13.56
1984	8	28	11.33	22.5	0.01	15.4
1984	8	29	12.87	20.65	0.75	10.41
1984	8	30	15.18	22.44	0.69	10.5
1984	8	31	15.15	23.31	0.27	13.09
1984	9	1	16.13	21.98	0.29	10.66
1984	9	2	14.55	23.72	1.02	18.0
1984	9	3	15.74	22.28	0.58	6.71
1984	9	4	10.53	20.04	3.02	18.84
1984	9	5	8.51	14.92	1.26	12.1
1984	9	6	6.92	15.88	0.75	14.45
1984	9	7	8.62	14.34	18.01	3.15
1984	9	8	6.69	15.08	2.22	6.76
1984	9	9	11.82	15.9	13.19	7.39
1984	9	10	10.26	16.15	12.54	8.9
1984	9	11	10.22	15.4	8.83	4.64
1984	9	12	10.26	17.16	0.07	9.31
1984	9	13	10.64	20.92	0.39	12.1
1984	9	14	13.05	17.56	17.64	7.49
1984	9	15	11.73	17.81	3.59	3.87
1984	9	16	10.47	19.29	0.1	12.21
1984	9	17	8.14	18.84	2.63	7.1
1984	9	18	11.33	18.07	1.38	10.68
1984	9	19	8.93	15.9	0.74	7.21
1984	9	20	7.53	14.89	6.94	4.04
1984	9	21	8.76	14.9	1.96	7.26
1984	9	22	6.7	13.51	1.71	5.69
1984	9	23	6.93	13.66	3.3	6.72
1984	9	24	7.65	12.85	1.47	8.34
1984	9	25	7.51	11.41	10.98	3.46
1984	9	26	7.53	13.66	6.02	8.77
1984	9	27	6.05	15.55	0.21999999999999997	10.85
1984	9	28	7.44	17.73	0.03	8.13
1984	9	29	7.73	20.95	8.43	5.53
1984	9	30	9.51	14.82	7.18	3.59
1984	10	1	9.89	14.12	14.65	2.09
1984	10	2	7.05	14.84	2.12	4.39
1984	10	3	6.65	14.65	0.68	11.66
1984	10	4	5.87	15.45	0.02	12.26
1984	10	5	6.7	12.75	10.75	2.44
1984	10	6	5.98	14.8	4.11	7.4
1984	10	7	7.68	13.14	1.6	4.3
1984	10	8	8.19	14.19	3.07	3.14
1984	10	9	9.33	15.0	5.49	4.26
1984	10	10	6.43	16.48	2.58	4.29
1984	10	11	9.42	16.3	0.8699999999999999	9.56
1984	10	12	8.78	15.9	0.41999999999999993	8.51
1984	10	13	7.14	15.98	0.14	3.64
1984	10	14	11.38	16.56	0.25	5.94
1984	10	15	12.03	18.17	0.78	5.15
1984	10	16	8.93	16.72	0.27	3.27
1984	10	17	7.09	15.75	0.98	2.71
1984	10	18	10.32	13.8	1.6599999999999997	1.92
1984	10	19	8.12	15.37	12.379999999999999	4.59
1984	10	20	8.41	12.06	4.24	3.51
1984	10	21	5.8	11.44	0.2	4.26
1984	10	22	5.05	12.77	14.190000000000001	1.58
1984	10	23	7.73	14.37	7.09	3.42
1984	10	24	6.44	13.19	2.9	5.56
1984	10	25	10.23	15.15	6.870000000000001	3.83
1984	10	26	7.09	12.79	0.81	6.13
1984	10	27	2.44	12.54	0.01	6.83
1984	10	28	1.31	11.4	0.76	2.62
1984	10	29	8.52	16.37	1.69	2.33
1984	10	30	7.51	17.06	0.06	6.39
1984	10	31	6.59	15.02	0.06	5.41
1984	11	1	7.2	16.83	0.13	7.23
1984	11	2	7.11	15.53	0.08	7.02
1984	11	3	4.2	10.79	0.94	3.25
1984	11	4	2.99	10.62	0.06	2.76
1984	11	5	3.65	10.15	0.03	2.47
1984	11	6	5.55	9.76	4.43	1.29
1984	11	7	6.01	11.05	0.99	3.2
1984	11	8	6.2	11.71	0.74	2.54
1984	11	9	6.56	13.35	0.0	2.16
1984	11	10	5.64	14.48	0.03	3.33
1984	11	11	6.55	12.65	0.06	3.72
1984	11	12	4.31	12.08	0.01	5.29
1984	11	13	3.62	11.51	0.05	3.25
1984	11	14	3.44	8.4	0.09	3.93
1984	11	15	1.19	5.85	2.41	2.56
1984	11	16	0.58	5.94	3.41	1.89
1984	11	17	0.53	4.47	2.7700000000000005	1.33
1984	11	18	2.65	7.05	1.69	1.34
1984	11	19	1.39	7.83	0.35	2.23
1984	11	20	3.44	8.66	1.06	2.88
1984	11	21	5.3	10.26	11.48	3.79
1984	11	22	6.65	13.95	28.129999999999995	2.26
1984	11	23	8.18	14.83	12.54	2.57
